chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,windows,time_after_exposure,sample_strand,replicate,real_sim
.,0,10000,ERD,0,.,64_PP,early,54,12,+,_,1.03042125332423
.,0,10000,ERD,0,.,64_PP,early,55,12,-,_,1.04113072790381
.,0,10000,ERD,0,.,64_PP,early,55,12,+,_,1.0387604632566
.,0,10000,ERD,0,.,64_PP,early,56,12,-,_,1.05814460472902
.,0,10000,ERD,0,.,64_PP,early,56,12,+,_,1.08128625105729
.,0,10000,ERD,0,.,64_PP,early,57,12,-,_,1.08462065596225
.,0,10000,ERD,0,.,64_PP,early,57,12,+,_,1.09666354071698
.,0,10000,ERD,0,.,64_PP,early,58,12,-,_,0.98806367738691
.,0,10000,ERD,0,.,64_PP,early,58,12,+,_,1.0321896730787
.,0,10000,ERD,0,.,64_PP,early,59,12,-,_,1.01684683387061
.,0,10000,ERD,0,.,64_PP,early,59,12,+,_,1.07332347221755
.,0,10000,ERD,0,.,64_PP,early,60,12,-,_,1.01800469262536
.,0,10000,ERD,0,.,64_PP,early,60,12,+,_,1.03479009101137
.,0,10000,ERD,0,.,64_PP,early,61,12,-,_,1.01204033607214
.,0,10000,ERD,0,.,64_PP,early,61,12,+,_,1.05006634191915
.,0,10000,ERD,0,.,64_PP,early,62,12,-,_,1.02148547280267
.,0,10000,ERD,0,.,64_PP,early,62,12,+,_,1.04638026585581
.,0,10000,ERD,0,.,64_PP,early,63,12,-,_,0.978865915247378
.,0,10000,ERD,0,.,64_PP,early,63,12,+,_,1.01367584151991
.,0,10000,ERD,0,.,64_PP,early,64,12,-,_,1.02676371811125
.,0,10000,ERD,0,.,64_PP,early,64,12,+,_,1.07721711238625
.,0,10000,ERD,0,.,64_PP,early,65,12,-,_,1.00846666053028
.,0,10000,ERD,0,.,64_PP,early,65,12,+,_,1.07193814917274
.,0,10000,ERD,0,.,64_PP,early,66,12,-,_,1.00784476470205
.,0,10000,ERD,0,.,64_PP,early,66,12,+,_,1.04182680996363
.,0,10000,ERD,0,.,64_PP,early,67,12,-,_,1.06977737648864
.,0,10000,ERD,0,.,64_PP,early,67,12,+,_,1.11975785132314
.,0,10000,ERD,0,.,64_PP,early,68,12,-,_,1.00106992017411
.,0,10000,ERD,0,.,64_PP,early,68,12,+,_,1.01825856188376
.,0,10000,ERD,0,.,64_PP,early,69,12,-,_,0.985712611881699
.,0,10000,ERD,0,.,64_PP,early,69,12,+,_,1.01888972063603
.,0,10000,ERD,0,.,64_PP,early,70,12,-,_,0.98340193631931
.,0,10000,ERD,0,.,64_PP,early,70,12,+,_,1.06105201723419
.,0,10000,ERD,0,.,64_PP,early,71,12,-,_,1.00900688290805
.,0,10000,ERD,0,.,64_PP,early,71,12,+,_,1.02756969955817
.,0,10000,ERD,0,.,64_PP,early,72,12,-,_,1.0458461905724
.,0,10000,ERD,0,.,64_PP,early,72,12,+,_,1.05658338236346
.,0,10000,ERD,0,.,64_PP,early,73,12,-,_,0.960564010193795
.,0,10000,ERD,0,.,64_PP,early,73,12,+,_,1.04871874485843
.,0,10000,ERD,0,.,64_PP,early,74,12,-,_,1.00737359069391
.,0,10000,ERD,0,.,64_PP,early,74,12,+,_,1.05454997537243
.,0,10000,ERD,0,.,64_PP,early,75,12,-,_,1.01601368612155
.,0,10000,ERD,0,.,64_PP,early,75,12,+,_,1.06127759575262
.,0,10000,ERD,0,.,64_PP,early,76,12,-,_,1.03790642591676
.,0,10000,ERD,0,.,64_PP,early,76,12,+,_,1.0874649092074
.,0,10000,ERD,0,.,64_PP,early,77,12,-,_,1.08341066110066
.,0,10000,ERD,0,.,64_PP,early,77,12,+,_,1.05450819502037
.,0,10000,ERD,0,.,64_PP,early,78,12,-,_,1.0002885972299
.,0,10000,ERD,0,.,64_PP,early,78,12,+,_,1.07678732272127
.,0,10000,ERD,0,.,64_PP,early,79,12,-,_,1.05256733978025
.,0,10000,ERD,0,.,64_PP,early,79,12,+,_,1.06590020153086
.,0,10000,ERD,0,.,64_PP,early,80,12,-,_,1.03958343345649
.,0,10000,ERD,0,.,64_PP,early,80,12,+,_,1.09505439936642
.,0,10000,ERD,0,.,64_PP,early,81,12,-,_,1.01866222414969
.,0,10000,ERD,0,.,64_PP,early,81,12,+,_,1.0806704562452
.,0,10000,ERD,0,.,64_PP,early,82,12,-,_,1.02336481469503
.,0,10000,ERD,0,.,64_PP,early,82,12,+,_,1.01871279093202
.,0,10000,ERD,0,.,64_PP,early,83,12,-,_,1.06055139510574
.,0,10000,ERD,0,.,64_PP,early,83,12,+,_,0.99633441054886
.,0,10000,ERD,0,.,64_PP,early,84,12,-,_,1.03136516471029
.,0,10000,ERD,0,.,64_PP,early,84,12,+,_,1.05548666895251
.,0,10000,ERD,0,.,64_PP,early,85,12,-,_,1.02344632100452
.,0,10000,ERD,0,.,64_PP,early,85,12,+,_,1.03600800505255
.,0,10000,ERD,0,.,64_PP,early,86,12,-,_,1.0199357951895
.,0,10000,ERD,0,.,64_PP,early,86,12,+,_,1.06542712486951
.,0,10000,ERD,0,.,64_PP,early,87,12,-,_,1.03308561952591
.,0,10000,ERD,0,.,64_PP,early,87,12,+,_,1.0780031530712
.,0,10000,ERD,0,.,64_PP,early,88,12,-,_,1.00611017172278
.,0,10000,ERD,0,.,64_PP,early,88,12,+,_,1.04321403822684
.,0,10000,ERD,0,.,64_PP,early,89,12,-,_,1.05133027157065
.,0,10000,ERD,0,.,64_PP,early,89,12,+,_,1.02043699364914
.,0,10000,ERD,0,.,64_PP,early,90,12,-,_,1.06027165426104
.,0,10000,ERD,0,.,64_PP,early,90,12,+,_,1.0266501295489
.,0,10000,ERD,0,.,64_PP,early,91,12,-,_,1.02573388384679
.,0,10000,ERD,0,.,64_PP,early,91,12,+,_,1.06492882397977
.,0,10000,ERD,0,.,64_PP,early,92,12,-,_,1.06272468894924
.,0,10000,ERD,0,.,64_PP,early,92,12,+,_,1.0130668455542
.,0,10000,ERD,0,.,64_PP,early,93,12,-,_,1.0551413711633
.,0,10000,ERD,0,.,64_PP,early,93,12,+,_,1.07023121484566
.,0,10000,ERD,0,.,64_PP,early,94,12,-,_,1.02080886069736
.,0,10000,ERD,0,.,64_PP,early,94,12,+,_,1.03644277562378
.,0,10000,ERD,0,.,64_PP,early,95,12,-,_,1.07294359537862
.,0,10000,ERD,0,.,64_PP,early,95,12,+,_,1.07048325502174
.,0,10000,ERD,0,.,64_PP,early,96,12,-,_,1.07789535695048
.,0,10000,ERD,0,.,64_PP,early,96,12,+,_,1.01007790010085
.,0,10000,ERD,0,.,64_PP,early,97,12,-,_,1.03069224617153
.,0,10000,ERD,0,.,64_PP,early,97,12,+,_,1.06713812472242
.,0,10000,ERD,0,.,64_PP,early,98,12,-,_,1.0670104327031
.,0,10000,ERD,0,.,64_PP,early,98,12,+,_,1.07984650106252
.,0,10000,ERD,0,.,64_PP,early,99,12,-,_,1.09278840188609
.,0,10000,ERD,0,.,64_PP,early,99,12,+,_,1.10375259421424
.,0,10000,ERD,0,.,64_PP,early,100,12,-,_,1.12520453093381
.,0,10000,ERD,0,.,64_PP,early,100,12,+,_,1.1370731281148
.,0,10000,ERD,0,.,64_PP,late,-100,12,-,_,0.950364955332077
.,0,10000,ERD,0,.,64_PP,late,-100,12,+,_,0.956088790826183
.,0,10000,ERD,0,.,64_PP,late,-99,12,-,_,1.02732609863688
.,0,10000,ERD,0,.,64_PP,late,-99,12,+,_,0.996790442208955
.,0,10000,ERD,0,.,64_PP,late,-98,12,-,_,1.00053173008427
.,0,10000,ERD,0,.,64_PP,late,-98,12,+,_,0.995250237828635
.,0,10000,ERD,0,.,64_PP,late,-97,12,-,_,0.965108794731211
.,0,10000,ERD,0,.,64_PP,late,-97,12,+,_,0.996081697009733
.,0,10000,ERD,0,.,64_PP,late,-96,12,-,_,0.993395676340133
.,0,10000,ERD,0,.,64_PP,late,-96,12,+,_,0.945868324072402
.,0,10000,ERD,0,.,64_PP,late,-95,12,-,_,0.975227407062861
.,0,10000,ERD,0,.,64_PP,late,-95,12,+,_,1.02335075014312
.,0,10000,ERD,0,.,64_PP,late,-94,12,-,_,1.00663284424237
.,0,10000,ERD,0,.,64_PP,late,-94,12,+,_,0.978511410389424
.,0,10000,ERD,0,.,64_PP,late,-93,12,-,_,1.00524376043022
.,0,10000,ERD,0,.,64_PP,late,-93,12,+,_,0.964529735930795
.,0,10000,ERD,0,.,64_PP,late,-92,12,-,_,1.00515560640794
.,0,10000,ERD,0,.,64_PP,late,-92,12,+,_,0.948435609349285
.,0,10000,ERD,0,.,64_PP,late,-91,12,-,_,0.949975835871578
.,0,10000,ERD,0,.,64_PP,late,-91,12,+,_,0.969865700343584
.,0,10000,ERD,0,.,64_PP,late,-90,12,-,_,0.936170040144066
.,0,10000,ERD,0,.,64_PP,late,-90,12,+,_,0.963074207948198
.,0,10000,ERD,0,.,64_PP,late,-89,12,-,_,0.994444021933244
.,0,10000,ERD,0,.,64_PP,late,-89,12,+,_,0.950088273271704
.,0,10000,ERD,0,.,64_PP,late,-88,12,-,_,0.983416212929593
.,0,10000,ERD,0,.,64_PP,late,-88,12,+,_,0.945027124187365
.,0,10000,ERD,0,.,64_PP,late,-87,12,-,_,0.933605931427845
.,0,10000,ERD,0,.,64_PP,late,-87,12,+,_,1.03102460811937
.,0,10000,ERD,0,.,64_PP,late,-86,12,-,_,1.00882779267566
.,0,10000,ERD,0,.,64_PP,late,-86,12,+,_,0.921704182474629
.,0,10000,ERD,0,.,64_PP,late,-85,12,-,_,0.959361510911524
.,0,10000,ERD,0,.,64_PP,late,-85,12,+,_,0.946265864474616
.,0,10000,ERD,0,.,64_PP,late,-84,12,-,_,0.944389642618997
.,0,10000,ERD,0,.,64_PP,late,-84,12,+,_,0.934251144366847
.,0,10000,ERD,0,.,64_PP,late,-83,12,-,_,0.955377220469375
.,0,10000,ERD,0,.,64_PP,late,-83,12,+,_,0.956821465173024
.,0,10000,ERD,0,.,64_PP,late,-82,12,-,_,0.933798890886966
.,0,10000,ERD,0,.,64_PP,late,-82,12,+,_,0.9194655741149
.,0,10000,ERD,0,.,64_PP,late,-81,12,-,_,0.974483010066898
.,0,10000,ERD,0,.,64_PP,late,-81,12,+,_,0.920604456047635
.,0,10000,ERD,0,.,64_PP,late,-80,12,-,_,1.00478646999648
.,0,10000,ERD,0,.,64_PP,late,-80,12,+,_,0.97821367969426
.,0,10000,ERD,0,.,64_PP,late,-79,12,-,_,1.01123320262775
.,0,10000,ERD,0,.,64_PP,late,-79,12,+,_,0.957684459536446
.,0,10000,ERD,0,.,64_PP,late,-78,12,-,_,0.991507948301318
.,0,10000,ERD,0,.,64_PP,late,-78,12,+,_,0.939095107524001
.,0,10000,ERD,0,.,64_PP,late,-77,12,-,_,0.924600002536182
.,0,10000,ERD,0,.,64_PP,late,-77,12,+,_,0.978968326578798
.,0,10000,ERD,0,.,64_PP,late,-76,12,-,_,0.990096133893897
.,0,10000,ERD,0,.,64_PP,late,-76,12,+,_,0.994777672777841
.,0,10000,ERD,0,.,64_PP,late,-75,12,-,_,0.935170871747784
.,0,10000,ERD,0,.,64_PP,late,-75,12,+,_,0.948796749007781
.,0,10000,ERD,0,.,64_PP,late,-74,12,-,_,1.04437321615502
.,0,10000,ERD,0,.,64_PP,late,-74,12,+,_,0.954646756456205
.,0,10000,ERD,0,.,64_PP,late,-73,12,-,_,0.987050420903222
.,0,10000,ERD,0,.,64_PP,late,-73,12,+,_,0.927122081637765
.,0,10000,ERD,0,.,64_PP,late,-72,12,-,_,1.00430334312964
.,0,10000,ERD,0,.,64_PP,late,-72,12,+,_,1.01126069480034
.,0,10000,ERD,0,.,64_PP,late,-71,12,-,_,1.01085233858199
.,0,10000,ERD,0,.,64_PP,late,-71,12,+,_,1.00401786698148
.,0,10000,ERD,0,.,64_PP,late,-70,12,-,_,1.05760813880585
.,0,10000,ERD,0,.,64_PP,late,-70,12,+,_,0.974334155588741
.,0,10000,ERD,0,.,64_PP,late,-69,12,-,_,0.991050575411991
.,0,10000,ERD,0,.,64_PP,late,-69,12,+,_,0.954576703038503
.,0,10000,ERD,0,.,64_PP,late,-68,12,-,_,1.02185031829853
.,0,10000,ERD,0,.,64_PP,late,-68,12,+,_,0.958789947629118
.,0,10000,ERD,0,.,64_PP,late,-67,12,-,_,1.02835540058186
.,0,10000,ERD,0,.,64_PP,late,-67,12,+,_,0.926478262405001
.,0,10000,ERD,0,.,64_PP,late,-66,12,-,_,0.937127544763551
.,0,10000,ERD,0,.,64_PP,late,-66,12,+,_,0.989004108425715
.,0,10000,ERD,0,.,64_PP,late,-65,12,-,_,0.99541659300329
.,0,10000,ERD,0,.,64_PP,late,-65,12,+,_,0.950461149103609
.,0,10000,ERD,0,.,64_PP,late,-64,12,-,_,1.01692024191397
.,0,10000,ERD,0,.,64_PP,late,-64,12,+,_,0.981261576010836
.,0,10000,ERD,0,.,64_PP,late,-63,12,-,_,0.994318605977659
.,0,10000,ERD,0,.,64_PP,late,-63,12,+,_,0.964144481835867
.,0,10000,ERD,0,.,64_PP,late,-62,12,-,_,0.973673497148147
.,0,10000,ERD,0,.,64_PP,late,-62,12,+,_,0.954665235052267
.,0,10000,ERD,0,.,64_PP,late,-61,12,-,_,1.00908602554895
.,0,10000,ERD,0,.,64_PP,late,-61,12,+,_,0.975995685408829
.,0,10000,ERD,0,.,64_PP,late,-60,12,-,_,1.02572738744668
.,0,10000,ERD,0,.,64_PP,late,-60,12,+,_,0.965821230378927
.,0,10000,ERD,0,.,64_PP,late,-59,12,-,_,0.951761878457771
.,0,10000,ERD,0,.,64_PP,late,-59,12,+,_,0.972652213160458
.,0,10000,ERD,0,.,64_PP,late,-58,12,-,_,0.964584230782708
.,0,10000,ERD,0,.,64_PP,late,-58,12,+,_,0.961584683584534
.,0,10000,ERD,0,.,64_PP,late,-57,12,-,_,0.948665771029107
.,0,10000,ERD,0,.,64_PP,late,-57,12,+,_,0.940104313400022
.,0,10000,ERD,0,.,64_PP,late,-56,12,-,_,0.94743676102189
.,0,10000,ERD,0,.,64_PP,late,-56,12,+,_,0.927866682013895
.,0,10000,ERD,0,.,64_PP,late,-55,12,-,_,1.0300118856518
.,0,10000,ERD,0,.,64_PP,late,-55,12,+,_,0.956034549747016
.,0,10000,ERD,0,.,64_PP,late,-54,12,-,_,1.03509753294434
.,0,10000,ERD,0,.,64_PP,late,-54,12,+,_,0.934554416687439
.,0,10000,ERD,0,.,64_PP,late,-53,12,-,_,0.973097682193844
.,0,10000,ERD,0,.,64_PP,late,-53,12,+,_,0.912971120652711
.,0,10000,ERD,0,.,64_PP,late,-52,12,-,_,0.958540113753998
.,0,10000,ERD,0,.,64_PP,late,-52,12,+,_,0.994323122989024
.,0,10000,ERD,0,.,64_PP,late,-51,12,-,_,0.953133099430676
.,0,10000,ERD,0,.,64_PP,late,-51,12,+,_,1.01806707722633
.,0,10000,ERD,0,.,64_PP,late,-50,12,-,_,0.993363258804529
.,0,10000,ERD,0,.,64_PP,late,-50,12,+,_,0.975244538628315
.,0,10000,ERD,0,.,64_PP,late,-49,12,-,_,0.976634254144037
.,0,10000,ERD,0,.,64_PP,late,-49,12,+,_,0.978686181429246
.,0,10000,ERD,0,.,64_PP,late,-48,12,-,_,1.02629820736982
.,0,10000,ERD,0,.,64_PP,late,-48,12,+,_,0.962585910702413
.,0,10000,ERD,0,.,64_PP,late,-47,12,-,_,1.01850633812761
.,0,10000,ERD,0,.,64_PP,late,-47,12,+,_,0.983748942693264
.,0,10000,ERD,0,.,64_PP,late,-46,12,-,_,0.999472928542059
.,0,10000,ERD,0,.,64_PP,late,-46,12,+,_,0.948191876665408
.,0,10000,ERD,0,.,64_PP,late,-45,12,-,_,0.965079442798676
.,0,10000,ERD,0,.,64_PP,late,-45,12,+,_,0.954688486886027
.,0,10000,ERD,0,.,64_PP,late,-44,12,-,_,0.965617121013733
.,0,10000,ERD,0,.,64_PP,late,-44,12,+,_,0.92818043288179
.,0,10000,ERD,0,.,64_PP,late,-43,12,-,_,0.997252413702041
.,0,10000,ERD,0,.,64_PP,late,-43,12,+,_,1.00577312081301
.,0,10000,ERD,0,.,64_PP,late,-42,12,-,_,0.958106799108566
.,0,10000,ERD,0,.,64_PP,late,-42,12,+,_,0.931256608162224
.,0,10000,ERD,0,.,64_PP,late,-41,12,-,_,1.02075605807213
.,0,10000,ERD,0,.,64_PP,late,-41,12,+,_,1.01328986073437
.,0,10000,ERD,0,.,64_PP,late,-40,12,-,_,0.988528583643467
.,0,10000,ERD,0,.,64_PP,late,-40,12,+,_,1.05674657579578
.,0,10000,ERD,0,.,64_PP,late,-39,12,-,_,0.995480494796748
.,0,10000,ERD,0,.,64_PP,late,-39,12,+,_,0.978295496455737
.,0,10000,ERD,0,.,64_PP,late,-38,12,-,_,0.969732116117711
.,0,10000,ERD,0,.,64_PP,late,-38,12,+,_,0.988931904462679
.,0,10000,ERD,0,.,64_PP,late,-37,12,-,_,0.996655303042757
.,0,10000,ERD,0,.,64_PP,late,-37,12,+,_,0.977763529152189
.,0,10000,ERD,0,.,64_PP,late,-36,12,-,_,0.97585184595953
.,0,10000,ERD,0,.,64_PP,late,-36,12,+,_,0.93973043727375
.,0,10000,ERD,0,.,64_PP,late,-35,12,-,_,0.986949656059124
.,0,10000,ERD,0,.,64_PP,late,-35,12,+,_,1.0277574996893
.,0,10000,ERD,0,.,64_PP,late,-34,12,-,_,0.993896918848626
.,0,10000,ERD,0,.,64_PP,late,-34,12,+,_,0.968282876587741
.,0,10000,ERD,0,.,64_PP,late,-33,12,-,_,0.975398122509225
.,0,10000,ERD,0,.,64_PP,late,-33,12,+,_,0.936252007265749
.,0,10000,ERD,0,.,64_PP,late,-32,12,-,_,0.964270652638823
.,0,10000,ERD,0,.,64_PP,late,-32,12,+,_,0.96567950378504
.,0,10000,ERD,0,.,64_PP,late,-31,12,-,_,1.0026756874084
.,0,10000,ERD,0,.,64_PP,late,-31,12,+,_,0.97613789502473
.,0,10000,ERD,0,.,64_PP,late,-30,12,-,_,0.931952810862709
.,0,10000,ERD,0,.,64_PP,late,-30,12,+,_,0.976614029848919
.,0,10000,ERD,0,.,64_PP,late,-29,12,-,_,0.980529223742767
.,0,10000,ERD,0,.,64_PP,late,-29,12,+,_,0.976896252296456
.,0,10000,ERD,0,.,64_PP,late,-28,12,-,_,0.999396862457407
.,0,10000,ERD,0,.,64_PP,late,-28,12,+,_,1.01701293043992
.,0,10000,ERD,0,.,64_PP,late,-27,12,-,_,0.93584839625403
.,0,10000,ERD,0,.,64_PP,late,-27,12,+,_,0.936814860431091
.,0,10000,ERD,0,.,64_PP,late,-26,12,-,_,0.909573554612506
.,0,10000,ERD,0,.,64_PP,late,-26,12,+,_,0.928066963879079
.,0,10000,ERD,0,.,64_PP,late,-25,12,-,_,0.922084597389434
.,0,10000,ERD,0,.,64_PP,late,-25,12,+,_,0.957743769837406
.,0,10000,ERD,0,.,64_PP,late,-24,12,-,_,0.973129453589003
.,0,10000,ERD,0,.,64_PP,late,-24,12,+,_,0.963115823727159
.,0,10000,ERD,0,.,64_PP,late,-23,12,-,_,0.93792830828877
.,0,10000,ERD,0,.,64_PP,late,-23,12,+,_,0.933114541000359
.,0,10000,ERD,0,.,64_PP,late,-22,12,-,_,0.928336140313802
.,0,10000,ERD,0,.,64_PP,late,-22,12,+,_,0.987037956255611
.,0,10000,ERD,0,.,64_PP,late,-21,12,-,_,0.974604145608849
.,0,10000,ERD,0,.,64_PP,late,-21,12,+,_,0.93656465640711
.,0,10000,ERD,0,.,64_PP,late,-20,12,-,_,0.981662260151706
.,0,10000,ERD,0,.,64_PP,late,-20,12,+,_,0.978213113395347
.,0,10000,ERD,0,.,64_PP,late,-19,12,-,_,1.00414819939249
.,0,10000,ERD,0,.,64_PP,late,-19,12,+,_,0.950711315014675
.,0,10000,ERD,0,.,64_PP,late,-18,12,-,_,0.998020229749494
.,0,10000,ERD,0,.,64_PP,late,-18,12,+,_,0.941042014264382
.,0,10000,ERD,0,.,64_PP,late,-17,12,-,_,0.960210453948684
.,0,10000,ERD,0,.,64_PP,late,-17,12,+,_,0.895215401425466
.,0,10000,ERD,0,.,64_PP,late,-16,12,-,_,1.03951888394601
.,0,10000,ERD,0,.,64_PP,late,-16,12,+,_,0.965407514770118
.,0,10000,ERD,0,.,64_PP,late,-15,12,-,_,0.971536399710754
.,0,10000,ERD,0,.,64_PP,late,-15,12,+,_,0.962853168448292
.,0,10000,ERD,0,.,64_PP,late,-14,12,-,_,0.936448043001697
.,0,10000,ERD,0,.,64_PP,late,-14,12,+,_,0.962519463053518
.,0,10000,ERD,0,.,64_PP,late,-13,12,-,_,0.931259166695699
.,0,10000,ERD,0,.,64_PP,late,-13,12,+,_,0.969385517730614
.,0,10000,ERD,0,.,64_PP,late,-12,12,-,_,0.959061233989695
.,0,10000,ERD,0,.,64_PP,late,-12,12,+,_,0.941192825460115
.,0,10000,ERD,0,.,64_PP,late,-11,12,-,_,0.934324372741844
.,0,10000,ERD,0,.,64_PP,late,-11,12,+,_,0.961868109737427
.,0,10000,ERD,0,.,64_PP,late,-10,12,-,_,0.986140435295454
.,0,10000,ERD,0,.,64_PP,late,-10,12,+,_,0.920505138057161
.,0,10000,ERD,0,.,64_PP,late,-9,12,-,_,0.987920420236771
.,0,10000,ERD,0,.,64_PP,late,-9,12,+,_,0.958219603348134
.,0,10000,ERD,0,.,64_PP,late,-8,12,-,_,0.927292334304369
.,0,10000,ERD,0,.,64_PP,late,-8,12,+,_,0.907277078138858
.,0,10000,ERD,0,.,64_PP,late,-7,12,-,_,0.958443110146935
.,0,10000,ERD,0,.,64_PP,late,-7,12,+,_,0.96766616908924
.,0,10000,ERD,0,.,64_PP,late,-6,12,-,_,0.98038411022998
.,0,10000,ERD,0,.,64_PP,late,-6,12,+,_,0.945627151900002
.,0,10000,ERD,0,.,64_PP,late,-5,12,-,_,0.950799697060486
.,0,10000,ERD,0,.,64_PP,late,-5,12,+,_,0.914349149788633
.,0,10000,ERD,0,.,64_PP,late,-4,12,-,_,0.961706712273143
.,0,10000,ERD,0,.,64_PP,late,-4,12,+,_,0.956149659745077
.,0,10000,ERD,0,.,64_PP,late,-3,12,-,_,0.941940259384971
.,0,10000,ERD,0,.,64_PP,late,-3,12,+,_,0.911985509667458
.,0,10000,ERD,0,.,64_PP,late,-2,12,-,_,0.965387503308984
.,0,10000,ERD,0,.,64_PP,late,-2,12,+,_,0.935214741428662
.,0,10000,ERD,0,.,64_PP,late,-1,12,-,_,0.942977676706612
.,0,10000,ERD,0,.,64_PP,late,-1,12,+,_,0.884863426103882
.,0,10000,ERD,0,.,64_PP,late,0,12,-,_,0.948462542827128
.,0,10000,ERD,0,.,64_PP,late,0,12,+,_,0.958475154698158
.,0,10000,ERD,0,.,64_PP,late,1,12,-,_,0.951959736862566
.,0,10000,ERD,0,.,64_PP,late,1,12,+,_,0.938293980546633
.,0,10000,ERD,0,.,64_PP,late,2,12,-,_,0.962980073810732
.,0,10000,ERD,0,.,64_PP,late,2,12,+,_,0.950666407779725
.,0,10000,ERD,0,.,64_PP,late,3,12,-,_,0.924853134689017
.,0,10000,ERD,0,.,64_PP,late,3,12,+,_,0.947139878482807
.,0,10000,ERD,0,.,64_PP,late,4,12,-,_,0.952646317357909
.,0,10000,ERD,0,.,64_PP,late,4,12,+,_,0.937832848541571
.,0,10000,ERD,0,.,64_PP,late,5,12,-,_,0.945125602149634
.,0,10000,ERD,0,.,64_PP,late,5,12,+,_,0.925386554254901
.,0,10000,ERD,0,.,64_PP,late,6,12,-,_,0.930252609137945
.,0,10000,ERD,0,.,64_PP,late,6,12,+,_,0.917197454470612
.,0,10000,ERD,0,.,64_PP,late,7,12,-,_,0.911738711885164
.,0,10000,ERD,0,.,64_PP,late,7,12,+,_,0.962742685858683
.,0,10000,ERD,0,.,64_PP,late,8,12,-,_,0.93956517979062
.,0,10000,ERD,0,.,64_PP,late,8,12,+,_,0.947043328884212
.,0,10000,ERD,0,.,64_PP,late,9,12,-,_,0.884949702277244
.,0,10000,ERD,0,.,64_PP,late,9,12,+,_,0.962238363168228
.,0,10000,ERD,0,.,64_PP,late,10,12,-,_,0.955585978040794
.,0,10000,ERD,0,.,64_PP,late,10,12,+,_,0.966277480465546
